0.	0.
0.00001	0.0005328486188708736
0.00002	0.0015562095465886348
0.00003	0.002632180316460734
0.00004	0.003617856745877366
0.00005	0.004484511993407166
0.00006	0.005240798592203701
0.00007000000000000001	0.005903415647799792
0.00008	0.006487823113399828
0.00008999999999999999	0.00700649028269602
0.0001	0.007469421610724815
0.00011	0.00788501716084939
0.00012	0.008260710324348525
0.00013000000000000002	0.008603328351502453
0.00014000000000000001	0.008919256956189815
0.00015	0.00921449512743669
0.00016	0.009494658043419507
0.00017	0.009764958100412773
0.00017999999999999998	0.010030171204618812
0.00019	0.01029455813201649
0.0002	0.01056147046080138
0.00021	0.010426058010616822
0.00022	0.010678821563630744
0.00023	0.010948366888589849
0.00024	0.011232867371371424
0.00025	0.011534029571562535
0.00026000000000000003	0.011853066373130272
0.00027	0.012190696274377053
0.00028000000000000003	0.012547145562203394
0.00029	0.01292099138904701
0.0003	0.013313412811835266
0.00031	0.013723338313172517
0.00032	0.014148060274210388
0.00033	0.014585421336762872
0.00034	0.014867544611706831
0.00035000000000000005	0.015360031982604227
0.00035999999999999997	0.01584565757894199
0.00037	0.016321705616526672
0.00038	0.016786477121018162
0.00039000000000000005	0.01651913763648658
0.0004	0.016873822445474116
0.00041000000000000005	0.0172386103757165
0.00042	0.01758883167236235
0.00043	0.016384027265885778
0.00044	0.013798992968282173
0.00045000000000000004	0.014080239215739202
0.00046	0.014356621853235649
0.00047000000000000004	0.014624468130896826
0.00048	0.014883424211391053
0.00049	0.015133142556008651
0.0005	0.015373281152735088
0.00051	0.015603502476390658
0.0005200000000000001	0.015823472096719925
0.0005300000000000001	0.01603285681774266
0.00054	0.016231322177886958
0.00055	0.016418529038910487
0.0005600000000000001	0.01659412876712774
0.0005700000000000001	0.016757755920815402
0.00058	0.016909015447268562
0.00059	0.017046207577120682
0.0006	0.017166545634212115
0.00061	0.017277987886435
0.00062	0.01737384036849321
0.00063	0.017450289236200837
0.00064	0.014513469976899947
0.0006500000000000001	0.011686596977142735
0.00066	0.00746484900589826
0.00067	0.00607342217783214
0.00068	0.006079865621570962
0.0006900000000000001	0.006083745426516837
0.0007000000000000001	0.006084974849617796
0.00071	0.0059905596655997345
0.0007199999999999999	0.005977979805401209
0.00073	0.005972120247363825
0.00074	0.005963934449975946
0.00075	0.005953446945819167
0.00076	0.00594068396924927
0.0007700000000000001	0.005925673538351033
0.0007800000000000001	0.005908445544081424
0.00079	0.005889031847437696
0.0008	0.005867466385601313
0.0008100000000000001	0.0058437852881258225
0.0008200000000000001	0.005818027004375871
0.0008300000000000001	0.005790232443575041
0.00084	0.00576044512899488
0.00085	0.005728711368002192
0.00086	0.005695080439900833
0.00087	0.005659604803733009
0.00088	0.00562234032846539
0.0008900000000000001	0.005583346548270928
0.0009000000000000001	0.005542686945921558
0.00091	0.005500429267643523
0.00092	0.0054566458731393624
